1505.7,1505.7
1582.7,1582.7
1571.1,1571.1
1515.7,1515.7
1497.6,1497.6
1500.3,1500.3
1609.6,1609.6
1633.6,1633.6
1613.5,1613.5
1564.2,1564.2
1547.4,1547.4
1543.7,1543.7
1514.6,1514.6
1507.8,1507.8
1523.4,1523.4
1430.2,1430.2
1409.5,1409.5
1380.1,1380.1
1367.4,1367.4
1385.9,1385.9
1409.8,1409.8
1312.7,1312.7
1225.1,1225.1
1200.8,1200.8
1222.2,1222.2
1271,1271
1221.2,1221.2
1101.1,1101.1
1062.2,1062.2
910.99,910.99
883.42,883.42
806.25,806.25
658.59,658.59
566.29,566.29
510.72,510.72
479.71,479.71
466.64,466.64
575.03,575.03
613.7,613.7
563.99,563.99
530.93,530.93
579.66,579.66
534.73,534.73
531.35,531.35
554.77,554.77
631.85,631.85
618.72,618.72
640.57,640.57
648.77,648.77
686.24,686.24
627.25,627.25
561.94,561.94
573.8,573.8
615.29,615.29
619.19,619.19
648.76,648.76
609.02,609.02
499.16,499.16
449.45,449.45
348.59,348.59
348.96,348.96
344.86,344.86
358.38,358.38
412.82,412.82
335.54,335.54
179,179
158.9,158.9
247.92,247.92
154.76,154.76
79.717,79.717
116.51,116.51
142.25,142.25
161.79,161.79
159.1,159.1
186.44,186.44
328.25,328.25
424.85,424.85
343.21,343.21
292.13,292.13
217.52,217.52
149,149
142.32,142.32
86.457,86.457
43.931,43.931
10.437,10.437
16.162,16.162
43.876,43.876
52.43,52.43
27.616,27.616
-9.0764,-9.0764
37.209,37.209
-34.079,-34.079
-152.46,-152.46
-243.64,-243.64
-247.3,-247.3
-259.4,-259.4
-311.33,-311.33
-312.46,-312.46
-279.9,-279.9
-252.98,-252.98
-341.47,-341.47
-281.87,-281.87
-298.49,-298.49
-259.56,-259.56
-334.5,-334.5
-336.55,-336.55
-320.48,-320.48
-269.01,-269.01
-249,-249
-237.24,-237.24
-228.25,-228.25
-212.68,-212.68
-259.54,-259.54
-281.89,-281.89
-290.42,-290.42
-359.36,-359.36
-319.41,-319.41
-353.34,-353.34
-338.35,-338.35
-268.05,-268.05
-320.02,-320.02
-316.62,-316.62
-261.92,-261.92
-252.65,-252.65
-270.06,-270.06
-268.75,-268.75
-205.68,-205.68
-209.27,-209.27
-201.55,-201.55
-96.33,-96.33
-32.163,-32.163
51.18,51.18
67.208,67.208
100.12,100.12
6.0553,6.0553
-17.214,-17.214
-88.071,-88.071
-97.524,-97.524
-100.05,-100.05
-151.56,-151.56
-232.48,-232.48
-274.29,-274.29
-248.87,-248.87
-274.84,-274.84
-347.79,-347.79
-345.73,-345.73
-360.96,-360.96
-380.58,-380.58
-441.49,-441.49
-391.42,-391.42
-396.9,-396.9
-452.91,-452.91
-484.32,-484.32
-468.66,-468.66
-431.1,-431.1
-325.74,-325.74
-309.34,-309.34
-341.24,-341.24
-311.77,-311.77
-304.57,-304.57
-322.66,-322.66
-341.56,-341.56
-357.32,-357.32
-400.76,-400.76
-333.38,-333.38
-295.21,-295.21
-245.75,-245.75
-199.7,-199.7
-160.62,-160.62
-181.91,-181.91
-206.9,-206.9
-232.05,-232.05
-168.39,-168.39
-79.103,-79.103
-12.393,-12.393
-23.447,-23.447
-80.484,-80.484
-31.489,-31.489
17.923,17.923
105.98,105.98
99.9,99.9
161.63,161.63
123.64,123.64
123.76,123.76
115.51,115.51
133.76,133.76
72.916,72.916
54.395,54.395
60.109,60.109
223.06,223.06
214.04,214.04
210.04,210.04
188.24,188.24
200.45,200.45
194.77,194.77
201.46,201.46
194.09,194.09
168.92,168.92
144.01,144.01
188.44,188.44
191.03,191.03
218.47,218.47
133.63,133.63
44.747,44.747
29.469,29.469
32.557,32.557
24.27,24.27
40.81,40.81
13.484,13.484
30.902,30.902
-39.551,-39.551
-2.3366,-2.3366
36.053,36.053
33.727,33.727
-76.538,-76.538
-66.546,-66.546
-29.404,-29.404
-86.041,-86.041
-155.83,-155.83
-178.49,-178.49
-178.96,-178.96
-206.53,-206.53
-235.64,-235.64
-244.44,-244.44
-221,-221
-158.33,-158.33
-217.47,-217.47
-296.8,-296.8
-297.41,-297.41
-326.58,-326.58
-262.91,-262.91
-235.44,-235.44
-182.22,-182.22
-130.59,-130.59
-76.446,-76.446
-3.4881,-3.4881
34.499,34.499
64.915,64.915
59.532,59.532
-3.4873,-3.4873
28.228,28.228
31.863,31.863
6.263,6.263
-35.37,-35.37
-43.676,-43.676
-77.32,-77.32
-73.856,-73.856
-26.177,-26.177
-70.928,-70.928
-95.818,-95.818
-102.43,-102.43
-137.05,-137.05
-164.92,-164.92
-199.93,-199.93
-199.18,-199.18
-247.81,-247.81
-304.06,-304.06
-369.48,-369.48
-453.71,-453.71
-515.88,-515.88
-584.01,-584.01
-561.28,-561.28
-505.17,-505.17
-415.28,-415.28
-355.46,-355.46
-369.18,-369.18
-470.77,-470.77
-473.79,-473.79
-447.08,-447.08
-494.93,-494.93
-485.57,-485.57
-502.73,-502.73
-460.67,-460.67
-397.02,-397.02
-304.68,-304.68
-269.41,-269.41
-265.9,-265.9
-321.75,-321.75
-404.91,-404.91
-450.83,-450.83
-480.65,-480.65
-492.44,-492.44
-523.16,-523.16
-492.97,-492.97
-469.11,-469.11
-477.67,-477.67
-536.37,-536.37
-558.6,-558.6
-592.39,-592.39
-561.69,-561.69
-531.21,-531.21
-525.34,-525.34
-554.29,-554.29
-549.4,-549.4
-501.56,-501.56
-489.32,-489.32
-457.02,-457.02
-407.99,-407.99
-386.6,-386.6
-310.76,-310.76
-338.1,-338.1
-341.45,-341.45
-379.56,-379.56
-358.07,-358.07
-400.17,-400.17
-456.17,-456.17
-478.46,-478.46
-487.25,-487.25
-476.05,-476.05
-438.29,-438.29
-428.34,-428.34
-398.8,-398.8
-285.14,-285.14
-271.59,-271.59
-236.33,-236.33
-257.63,-257.63
-289.04,-289.04
-287.96,-287.96
-331.33,-331.33
-347.69,-347.69
-395.36,-395.36
-404.26,-404.26
-427.53,-427.53
-509.64,-509.64
-577.75,-577.75
-568.82,-568.82
-523.66,-523.66
-459.91,-459.91
-436.81,-436.81
-436.38,-436.38
-417.57,-417.57
